ID_ВАК;ДОЛЖН;КОМП
1950;Аналитик;Тинькофф
1951;Python-разработчик;Сбербанк
1952;Аналитик;Сбербанк
1953;Гейм-дизайнер;Kaspersky
1954;Специалист по информационной безопасности;Яндекс
1955;DevOps-инженер;Тинькофф
1956;Программист;Сбербанк
1957;Аналитик;Kaspersky
1958;Программист;Яндекс
1959;Аналитик;Тинькофф
1960;DevOps-инженер;Тинькофф
1961;Гейм-дизайнер;Яндекс
1962;Аналитик;Тинькофф
1963;DevOps-инженер;Сбербанк
1964;DevOps-инженер;Яндекс
1965;Бизнес-аналитик;Сбербанк
1966;Программист;СКБ Контур
1967;DevOps-инженер;Сбербанк
1968;QA-инженер;Сбербанк
1969;Бизнес-аналитик;Яндекс
1970;Python-разработчик;Kaspersky
1971;Специалист по информационной безопасности;Тинькофф
1972;Специалист по информационной безопасности;Тинькофф
1973;Python-разработчик;Kaspersky
1974;Аналитик;СКБ Контур
1975;Специалист по информационной безопасности;Яндекс
1976;Бизнес-аналитик;СКБ Контур
1977;QA-инженер;Яндекс
1978;Аналитик;Kaspersky
1979;Гейм-дизайнер;СКБ Контур
1980;DevOps-инженер;Тинькофф
1981;Бизнес-аналитик;Kaspersky
1982;Специалист по информационной безопасности;Сбербанк
1983;Программист;Яндекс
1984;QA-инженер;Kaspersky
1985;Бизнес-аналитик;Kaspersky
1986;Программист;СКБ Контур
1987;Программист;СКБ Контур
1988;DevOps-инженер;СКБ Контур
1989;DevOps-инженер;Kaspersky
1990;Аналитик;СКБ Контур
1991;Специалист по информационной безопасности;Тинькофф
1992;Программист;Сбербанк
1993;Специалист по информационной безопасности;Kaspersky
1994;DevOps-инженер;Сбербанк
1995;Гейм-дизайнер;Тинькофф
1996;DevOps-инженер;Сбербанк
1997;DevOps-инженер;Тинькофф
1998;DevOps-инженер;Тинькофф
1999;Аналитик;Сбербанк
2000;Аналитик;Сбербанк
2001;DevOps-инженер;Тинькофф
2002;Аналитик;Тинькофф
2003;Бизнес-аналитик;СКБ Контур
2004;Специалист по информационной безопасности;Kaspersky
2005;DevOps-инженер;Сбербанк
2006;Python-разработчик;Сбербанк
2007;Программист;Kaspersky
2008;Python-разработчик;Тинькофф
2009;Специалист по информационной безопасности;Kaspersky
2010;Бизнес-аналитик;Kaspersky
2011;Python-разработчик;Тинькофф
2012;DevOps-инженер;Сбербанк
2013;Python-разработчик;Kaspersky
2014;QA-инженер;Тинькофф
2015;Гейм-дизайнер;Тинькофф
2016;Аналитик;Сбербанк
2017;Аналитик;Тинькофф
2018;Гейм-дизайнер;Яндекс
2019;Аналитик;Kaspersky
2020;Python-разработчик;Kaspersky
2021;Программист;Kaspersky
2022;QA-инженер;Kaspersky
2023;Специалист по информационной безопасности;Тинькофф
2024;Гейм-дизайнер;Тинькофф
2025;Python-разработчик;Тинькофф
2026;Бизнес-аналитик;Тинькофф
2027;Специалист по информационной безопасности;Яндекс
2028;DevOps-инженер;Kaspersky
2029;DevOps-инженер;Kaspersky
2030;Гейм-дизайнер;Яндекс
2031;Аналитик;Тинькофф
2032;Специалист по информационной безопасности;Тинькофф
2033;Специалист по информационной безопасности;Тинькофф
2034;Python-разработчик;Kaspersky
2035;Гейм-дизайнер;Сбербанк
2036;QA-инженер;Тинькофф
2037;Специалист по информационной безопасности;СКБ Контур
2038;Аналитик;СКБ Контур
2039;DevOps-инженер;СКБ Контур
2040;Программист;Kaspersky
2041;Гейм-дизайнер;Kaspersky
2042;Python-разработчик;Яндекс
2043;QA-инженер;Сбербанк
2044;Бизнес-аналитик;Сбербанк
2045;QA-инженер;СКБ Контур
2046;Бизнес-аналитик;Kaspersky
2047;Программист;Яндекс
2048;DevOps-инженер;Сбербанк
2049;Специалист по информационной безопасности;Kaspersky
2050;Аналитик;Яндекс
2051;Python-разработчик;Kaspersky
2052;Python-разработчик;Kaspersky
2053;Python-разработчик;СКБ Контур
2054;Гейм-дизайнер;Тинькофф
2055;Python-разработчик;СКБ Контур
2056;DevOps-инженер;СКБ Контур
2057;Гейм-дизайнер;Сбербанк
2058;Специалист по информационной безопасности;Яндекс
2059;Аналитик;Яндекс
2060;Специалист по информационной безопасности;Яндекс
2061;Python-разработчик;Kaspersky
2062;QA-инженер;СКБ Контур
2063;QA-инженер;СКБ Контур
2064;Python-разработчик;СКБ Контур
2065;Python-разработчик;Kaspersky
2066;Бизнес-аналитик;Тинькофф
2067;QA-инженер;СКБ Контур
2068;Специалист по информационной безопасности;Тинькофф
2069;Специалист по информационной безопасности;Тинькофф
2070;Python-разработчик;Яндекс
2071;Аналитик;Kaspersky
